cartodb_id,the_geom,url,name,line,median_income
840,0101000020E6100000FA5BAB97DF7F52C055B157D2644D4440,http://www.mta.info/nyct/service/,20th Ave & 86th St At Ne Corner,D,40428.000000000000
841,0101000020E6100000061B2B499E7F52C0FD757DCA0B4D4440,http://www.mta.info/nyct/service/,Bay Pkwy & 86th St At Sw Corner,D,49435.000000000000
842,0101000020E6100000B1674C999B7F52C0400E0F3F124D4440,http://www.mta.info/nyct/service/,Bay Pkwy & 86th St At Nw Corner,D,49435.000000000000
843,0101000020E6100000066327DD967F52C0232FD2930C4D4440,http://www.mta.info/nyct/service/,Bay Pkwy & 86th St At Ne Corner,D,37105.000000000000
845,0101000020E6100000BDFF70AFCC7F52C02778C7C014504440,http://www.mta.info/nyct/service/,New Utrecht Ave & 62nd St At Se Corner,D-N,39848.000000000000
846,0101000020E610000047DFCFE5CD7F52C00FA5EC3F45504440,http://www.mta.info/nyct/service/,14th Ave & 61st St At Nw Corner,D-N,39318.000000000000
847,0101000020E610000044675910CA7F52C0E87269A34D504440,http://www.mta.info/nyct/service/,14th Ave & 61st St At Nw Corner,D-N,39318.000000000000
848,0101000020E6100000EF62F927B87F52C09B21CB9BD6504440,http://www.mta.info/nyct/service/,New Utrecht Ave & 55th St At Sw Corner,D,26327.000000000000
849,0101000020E61000000429A2D0B27F52C098748E43D7504440,http://www.mta.info/nyct/service/,New Utrecht Ave & 55th St At Ne Corner,D,29814.000000000000
850,0101000020E6100000C7DCB4E6C77E52C06CEC684AC5494440,http://www.mta.info/nyct/service/,Stillwell Ave & Surf Ave At Ne Corner,D-F-N-Q,30879.000000000000
853,0101000020E6100000E1BADC72F57E52C0843E5A6E434B4440,http://www.mta.info/nyct/service/,Stillwell Ave & Bay 50th St At Sw Corner,D,57500.000000000000
854,0101000020E6100000C08B1B7BF67E52C046C828604E4B4440,http://www.mta.info/nyct/service/,Stillwell Ave & Bay 50th St At Sw Corner,D,57500.000000000000
855,0101000020E61000002E8D83E0F17E52C01321BA4A514B4440,http://www.mta.info/nyct/service/,Stillwell Ave & Bay 50th St At Se Corner,D,57500.000000000000
